seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
0,120,0.5,np,0.15,all,All layers,-1,0.08535638416675889,0.6780181713402271,0.006820692622568458,4.033923642055015e-05
0,120,0.5,np,0.15,layer_1,Layer 1,0,0.051739063902762915,0.63252392411232,0.0063882244867272675,2.637052216414304e-05
0,120,0.5,np,0.15,layer_2,Layer 2,1,0.0649468629167662,0.5817610137164593,0.006504901917651296,4.6370648760785116e-05
0,120,0.5,np,0.15,layer_3,Layer 3,2,0.2088716555823339,0.8865635022521019,0.012806758168153465,0.00010383763719801209
0,120,0.5,np_fan_in,0.1,all,All layers,-1,0.06925297606262196,0.6945635005831718,0.007207628106698394,2.622788360895356e-05
0,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.04866904361703822,0.6102535389363766,0.007167728792410344,3.018128541043552e-05
0,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.055999005238898766,0.6717840023338795,0.006458898191340268,1.8222598555439617e-05
0,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.16910259216562246,0.8662193156778812,0.013516659382730722,5.8642946896725334e-05
0,120,0.5,np_fixed,0.3,all,All layers,-1,0.06478631755399912,0.6217498388141394,0.007217577542178333,3.089079268647765e-05
0,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.04395553895686816,0.5672935657203197,0.0073706015245988965,2.7559021191336797e-05
0,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.05571371468101158,0.6180425621569157,0.0063285453943535686,2.440921139168495e-05
0,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.1432921493780062,0.6843651980161667,0.013105647056363523,0.00010939761432382511
0,120,0.5,wp,0.225,all,All layers,-1,0.02497928120331447,0.3177349651232362,0.05979821318760514,0.000288016461126972
0,120,0.5,wp,0.225,layer_1,Layer 1,0,0.020848505975538955,0.2834102399647236,0.059188942424952984,0.0002574168665887555
0,120,0.5,wp,0.225,layer_2,Layer 2,1,0.01933137946321608,0.280425738543272,0.0590169383212924,0.0002961420814244775
0,120,0.5,wp,0.225,layer_3,Layer 3,2,0.05263343081660424,0.38844974408857524,0.07092260662466288,0.000467808211396914
0,240,1.0,np,0.15,all,All layers,-1,0.09152705103964157,0.7191915772855282,0.00545171822886914,2.8892774253108655e-05
0,240,1.0,np,0.15,layer_1,Layer 1,0,0.049254810293143686,0.5983968041837215,0.005055288871517405,2.2550953531208506e-05
0,240,1.0,np,0.15,layer_2,Layer 2,1,0.06437880112661863,0.5649070478975773,0.005217410856857896,3.058853064885625e-05
0,240,1.0,np,0.15,layer_3,Layer 3,2,0.19720564379992236,0.9050019308924675,0.010497610899619758,6.606127658415062e-05
0,240,1.0,np_fan_in,0.1,all,All layers,-1,0.09533715794250763,0.7038094773888588,0.006324051646515727,3.833707614830928e-05
0,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.045023975416488865,0.5603967905044556,0.006347052636556327,2.8540682023958652e-05
0,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.07301301654566336,0.7024474442005157,0.005586318235145882,2.547005254882606e-05
0,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.20182931888739403,0.8094223439693451,0.012041910202242434,0.00021964440566080157
0,240,1.0,np_fixed,0.3,all,All layers,-1,0.0949162871534251,0.7899222522974014,0.00626778625883162,2.516313384148816e-05
0,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.03978710359103464,0.5254220440983772,0.006242440431378782,2.693468263714749e-05
0,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.06764795011190093,0.7291024271398783,0.00566679664188996,1.7404182358404796e-05
0,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.2134088114001012,0.9447440430521965,0.01127846643794328,7.306234965653857e-05
0,240,1.0,wp,0.225,all,All layers,-1,0.030255559727073472,0.3767484902055003,0.05414877412840724,0.0002585346610430861
0,240,1.0,wp,0.225,layer_1,Layer 1,0,0.015931095336262992,0.2534217406064272,0.05356239527463913,0.00022438730957219377
0,240,1.0,wp,0.225,layer_2,Layer 2,1,0.023087438069660494,0.29238116508349776,0.05361128505319357,0.0002726691418502014
0,240,1.0,wp,0.225,layer_3,Layer 3,2,0.08145745242476703,0.6272398699074984,0.0631397319957614,0.00041863757724058814
1,1,0.004166666666666667,np,0.15,all,All layers,-1,0.16981541482544646,0.8524701446294785,0.01030335039831698,5.918050692343968e-05
1,1,0.004166666666666667,np,0.15,layer_1,Layer 1,0,0.004493923136017959,0.08915843768045306,0.009782760054804385,4.090281345270341e-05
1,1,0.004166666666666667,np,0.15,layer_2,Layer 2,1,-0.0002111705294206936,-0.033797687385231256,0.009914926951751113,6.23769587946299e-05
1,1,0.004166666666666667,np,0.15,layer_3,Layer 3,2,0.4621710557352344,0.9889709576964378,0.017575460369698703,0.00017983044966740636
1,1,0.004166666666666667,np_fan_in,0.1,all,All layers,-1,0.16338228303153907,0.8996238857507706,0.01007937896065414,3.856148441627738e-05
1,1,0.004166666666666667,np_fan_in,0.1,layer_1,Layer 1,0,0.00806358101102281,0.12575649796053767,0.010698452708311379,4.194288521830458e-05
1,1,0.004166666666666667,np_fan_in,0.1,layer_2,Layer 2,1,0.0367100589701001,0.5531072067096829,0.008610867254901677,3.1469534633288276e-05
1,1,0.004166666666666667,np_fan_in,0.1,layer_3,Layer 3,2,0.4249274143682593,0.9879240170121193,0.01687488192692399,6.824585381082215e-05
1,1,0.004166666666666667,np_fixed,0.3,all,All layers,-1,0.1593101495820747,0.8325388128869236,0.010206247679889202,4.557518991532561e-05
1,1,0.004166666666666667,np_fixed,0.3,layer_1,Layer 1,0,0.007770311085876832,0.11161937506403774,0.010810062871314585,4.556418934953399e-05
1,1,0.004166666666666667,np_fixed,0.3,layer_2,Layer 2,1,0.022360043100199317,0.3744567087851465,0.008654066536109895,3.8613383139818325e-05
1,1,0.004166666666666667,np_fixed,0.3,layer_3,Layer 3,2,0.40995678072928665,0.8759521177271381,0.01779317471664399,0.00010135765182894829
1,1,0.004166666666666667,wp,0.225,all,All layers,-1,0.06142737134636604,0.6258054319769144,0.07579524163156748,0.0003333013482915703
1,1,0.004166666666666667,wp,0.225,layer_1,Layer 1,0,0.004325115211370637,0.0728228185325861,0.07525760401040316,0.00031378295716422144
1,1,0.004166666666666667,wp,0.225,layer_2,Layer 2,1,-0.004285516205542687,-0.08140051830559969,0.07532013766467571,0.0003432213452470023
1,1,0.004166666666666667,wp,0.225,layer_3,Layer 3,2,0.22515687425751216,0.824262335896492,0.08389713428914547,0.00041008854532265104
1,120,0.5,np,0.15,all,All layers,-1,0.1308959310181611,0.8352012932300568,0.006337299477308989,3.878700999848661e-05
1,120,0.5,np,0.15,layer_1,Layer 1,0,0.04463361155518631,0.5753757208585739,0.005957219575066119,2.414136076822615e-05
1,120,0.5,np,0.15,layer_2,Layer 2,1,0.08362458395121546,0.6923681907355785,0.005984466057270765,3.774427807456959e-05
1,120,0.5,np,0.15,layer_3,Layer 3,2,0.31170495323664604,0.9411798417568207,0.012200602213852108,0.00016429406014140113
1,120,0.5,np_fan_in,0.1,all,All layers,-1,0.1415496674200161,0.8514141291379929,0.006614427373278886,4.131936611884157e-05
1,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.048745874215004883,0.608986496925354,0.0067979187006130815,2.8325490120550967e-05
1,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.08828471661813637,0.7513350658118725,0.00557643873617053,3.0406202427002427e-05
1,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.32690019668249687,0.9284390658140182,0.013450406608171761,0.0002325756677237223
1,120,0.5,np_fixed,0.3,all,All layers,-1,0.14511532963989188,0.858827993273735,0.006764133868273348,4.274216507837991e-05
1,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.05020219407313865,0.6151746772229671,0.006864072231110185,2.684233936633973e-05
1,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.09505403057699671,0.8241564780473709,0.005774565564934164,2.827465289101383e-05
1,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.3510430732573392,0.931455560028553,0.01388117065653205,0.00028568085781444097
1,120,0.5,wp,0.225,all,All layers,-1,0.05397174122099007,0.5580529570579529,0.060225535184144974,0.0003305121517769294
1,120,0.5,wp,0.225,layer_1,Layer 1,0,0.017004788208187925,0.25048659928143024,0.05955500202253461,0.00027467612744658254
1,120,0.5,wp,0.225,layer_2,Layer 2,1,0.026256957410407962,0.34323382657021284,0.05942682642489672,0.0002984120110340882
1,120,0.5,wp,0.225,layer_3,Layer 3,2,0.175206329351704,0.8374627456068993,0.07197945471853018,0.0010340012777305674
1,240,1.0,np,0.15,all,All layers,-1,0.16038646844111212,0.816619336605072,0.006051160453353077,3.513787783049338e-05
1,240,1.0,np,0.15,layer_1,Layer 1,0,0.04787187455900058,0.5715922154486179,0.00567070790566504,2.4152864625648363e-05
1,240,1.0,np,0.15,layer_2,Layer 2,1,0.1095541464861488,0.7265247092582285,0.005665637960191816,3.360706955390924e-05
1,240,1.0,np,0.15,layer_3,Layer 3,2,0.3468642347240045,0.7787694185972214,0.012178963283076882,0.00013526445127354236
1,240,1.0,np_fan_in,0.1,all,All layers,-1,0.14528356684399266,0.820561408996582,0.006463570287451148,2.939440082627698e-05
1,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.04309824000389331,0.5254701171070337,0.006949999311473221,3.273698257544311e-05
1,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.10797349763469857,0.7602493651211262,0.005119234265293926,1.7419763025827706e-05
1,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.3280343177570709,0.8179656695574522,0.013326826156117022,9.845084696280537e-05
1,240,1.0,np_fixed,0.3,all,All layers,-1,0.15348766773896044,0.8243244923651218,0.00646565540228039,3.7831091503903735e-05
1,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.03924908614289961,0.5220969505608082,0.006786065059714019,3.182650198141346e-05
1,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.11466582038196596,0.7427692301571369,0.005263453320367262,2.611090525306281e-05
1,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.32292553273097535,0.7671548500657082,0.013519991771318018,0.0001796292908693431
1,240,1.0,wp,0.225,all,All layers,-1,0.05400723895690665,0.5486401687376201,0.05948157422244549,0.0002833992875821423
1,240,1.0,wp,0.225,layer_1,Layer 1,0,0.008831998508356757,0.1457337534520775,0.05878132162615657,0.00025203048971889075
1,240,1.0,wp,0.225,layer_2,Layer 2,1,0.03196907819506123,0.38560360111296177,0.05872788466513157,0.0002855028651538305
1,240,1.0,wp,0.225,layer_3,Layer 3,2,0.15742354230318556,0.7019720822572708,0.07111311657354236,0.0005175210753805004
2,1,0.004166666666666667,np,0.15,all,All layers,-1,0.09978189105412033,0.717975314706564,0.009960044524632394,5.139127961228951e-05
2,1,0.004166666666666667,np,0.15,layer_1,Layer 1,0,0.008595253911391865,0.17178267473354936,0.009418148780241609,3.520561926961818e-05
2,1,0.004166666666666667,np,0.15,layer_2,Layer 2,1,0.033594041439698685,0.34821676556020975,0.00972016854211688,6.211768982211652e-05
2,1,0.004166666666666667,np,0.15,layer_3,Layer 3,2,0.2899268091744792,0.9784019514918327,0.016214219038374722,9.506531387160067e-05
2,1,0.004166666666666667,np_fan_in,0.1,all,All layers,-1,0.09655404276944257,0.8133281618356705,0.010428659385070205,4.663442655328254e-05
2,1,0.004166666666666667,np_fan_in,0.1,layer_1,Layer 1,0,0.008950106427727178,0.15217908937484026,0.010802542325109243,4.835470053876634e-05
2,1,0.004166666666666667,np_fan_in,0.1,layer_2,Layer 2,1,0.028764373413408366,0.41558332569911727,0.009186494979076087,4.452147493338998e-05
2,1,0.004166666666666667,np_fan_in,0.1,layer_3,Layer 3,2,0.2834687645525264,0.9974442720413208,0.01737490890081972,4.977584711696181e-05
2,1,0.004166666666666667,np_fixed,0.3,all,All layers,-1,0.11003165988397162,0.8246426060795784,0.01038389781024307,4.317923253438494e-05
2,1,0.004166666666666667,np_fixed,0.3,layer_1,Layer 1,0,0.00989630613476038,0.15129631664603949,0.010808746330440044,5.112076041768887e-05
2,1,0.004166666666666667,np_fixed,0.3,layer_2,Layer 2,1,0.03689320519406465,0.49929055059328675,0.009272817347664386,3.560484992704005e-05
2,1,0.004166666666666667,np_fixed,0.3,layer_3,Layer 3,2,0.3197424555093069,0.9972316548228264,0.015873761381953955,4.024204804409237e-05
2,1,0.004166666666666667,wp,0.225,all,All layers,-1,0.03833572776151754,0.46922980435192585,0.07075955020263791,0.0003320370851724874
2,1,0.004166666666666667,wp,0.225,layer_1,Layer 1,0,0.005810427839325409,0.09709555376321077,0.07018074207007885,0.0003001736258738674
2,1,0.004166666666666667,wp,0.225,layer_2,Layer 2,1,0.003561843525073982,0.058035864029079676,0.07026445725932717,0.00034672143738134764
2,1,0.004166666666666667,wp,0.225,layer_3,Layer 3,2,0.14198977221653877,0.8411663621664047,0.07935076765716076,0.0004694699582614703
2,120,0.5,np,0.15,all,All layers,-1,0.07629750246298433,0.606754707172513,0.006580958084668964,3.559896549631958e-05
2,120,0.5,np,0.15,layer_1,Layer 1,0,0.04633352089972505,0.6077150739729404,0.0061928441864438355,2.3493695266552095e-05
2,120,0.5,np,0.15,layer_2,Layer 2,1,0.06008614532015599,0.525941576808691,0.006236762390471995,4.351831171334197e-05
2,120,0.5,np,0.15,layer_3,Layer 3,2,0.1664959420985421,0.6867240443825722,0.01243943558074534,6.90863298586919e-05
2,120,0.5,np_fan_in,0.1,all,All layers,-1,0.07615792561844709,0.6517986580729485,0.007016975607257336,2.9972802394695464e-05
2,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.04811401881731664,0.6086317859590054,0.007105662138201296,2.8427568167899153e-05
2,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.06435863468308393,0.6649802438914776,0.00626114517217502,2.1585581635008566e-05
2,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.17123465799570564,0.7683501557912678,0.01235412829555571,0.00010943244660666096
2,120,0.5,np_fixed,0.3,all,All layers,-1,0.08109461153625641,0.6844236068427563,0.007111878541763872,3.241832359890395e-05
2,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.0479275117993249,0.5904561802744865,0.007156338891945779,3.0919092750991695e-05
2,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.05622665391251758,0.6337276250123978,0.006341436004731804,2.6930932449431566e-05
2,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.18042494833607636,0.907877191901207,0.012919732951559126,8.831127888697665e-05
2,120,0.5,wp,0.225,all,All layers,-1,0.026674804617005065,0.30085391364991665,0.057330400217324495,0.00028173420287203044
2,120,0.5,wp,0.225,layer_1,Layer 1,0,0.012292405149020169,0.17256715812254697,0.05677044903859496,0.0002531762256694492
2,120,0.5,wp,0.225,layer_2,Layer 2,1,0.021390391984770454,0.28085319325327873,0.05668410658836365,0.00028411003040673677
2,120,0.5,wp,0.225,layer_3,Layer 3,2,0.06541582836692138,0.302941256435588,0.06698037451133132,0.0004911913165415172
2,240,1.0,np,0.15,all,All layers,-1,0.10332801836932504,0.6302199717611074,0.0052781159756705165,3.364603662703303e-05
2,240,1.0,np,0.15,layer_1,Layer 1,0,0.04655847700265099,0.5830633975565434,0.004923834669170901,2.079896012219251e-05
2,240,1.0,np,0.15,layer_2,Layer 2,1,0.06469654532097877,0.5270995870232582,0.005094456544611603,3.667364148896013e-05
2,240,1.0,np,0.15,layer_3,Layer 3,2,0.22404342222253035,0.43792661279439926,0.009581643680576235,0.00011220181795579265
2,240,1.0,np_fan_in,0.1,all,All layers,-1,0.10371513496387857,0.6996349338442087,0.006488270882982761,2.9511294542317046e-05
2,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.044559780200389316,0.5625084824860096,0.006752335233613849,2.7658516273731948e-05
2,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.07648511120945234,0.6905364603735507,0.005548513378016651,2.209225533533754e-05
2,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.21632802975060864,0.6866860650479794,0.011893817223608494,0.00010368581479269778
2,240,1.0,np_fixed,0.3,all,All layers,-1,0.09767556104224298,0.6649435246363282,0.006241132155992091,2.9305142788871308e-05
2,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.03950829265170626,0.5377802103757858,0.006442526122555137,2.6923513587462367e-05
2,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.06824465948059999,0.6191038717515767,0.005410015321103856,2.0975761458430497e-05
