seed,checkpoint_epoch,batch_index,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
1,10,191,np_fixed,0.12,all,All parameters,-1,0.01530774242739426,0.15847662091255188,3.420377173824818e-05,3.3142839583888417e-07
1,10,191,wp,0.0275,all,All parameters,-1,0.0013005690861245967,0.013345843181014061,0.008019159156829119,8.004434494068846e-05
1,10,192,np,0.0325,all,All parameters,-1,0.010811339951396803,0.09354376792907715,1.3957529135950608e-05,1.9514665439146484e-07
1,10,192,np_fan_in,0.00875,all,All parameters,-1,0.014952750168449712,0.14071963727474213,1.6388653702961163e-05,1.8811110180649848e-07
1,10,192,np_fixed,0.12,all,All parameters,-1,0.010113542689941824,0.10124064981937408,3.981981299148174e-05,3.973317177496938e-07
1,10,192,wp,0.0275,all,All parameters,-1,0.0005908332623948809,0.006201231852173805,0.008582977722398936,8.629107469459996e-05
1,10,193,np,0.0325,all,All parameters,-1,0.018913886205409652,0.1756659746170044,1.3703849208468456e-05,1.730358576423896e-07
1,10,193,np_fan_in,0.00875,all,All parameters,-1,0.01641352876438759,0.16656534373760223,1.769196976056264e-05,1.888470819721988e-07
1,10,193,np_fixed,0.12,all,All parameters,-1,0.016997136297286487,0.1755732148885727,4.926752557366854e-05,4.874590899817122e-07
1,10,193,wp,0.0275,all,All parameters,-1,0.0008122492226675604,0.00853683240711689,0.009346674978733063,9.359283285448328e-05
1,10,194,np,0.0325,all,All parameters,-1,0.007986880592652597,0.07123252004384995,1.1683440907290788e-05,1.6616181142126152e-07
1,10,194,np_fan_in,0.00875,all,All parameters,-1,0.008415855912171538,0.07801192998886108,1.3503343034244608e-05,1.676517626947316e-07
1,10,194,np_fixed,0.12,all,All parameters,-1,0.013152197265299037,0.12596826255321503,3.1725520275358574e-05,3.461114488345629e-07
1,10,194,wp,0.0275,all,All parameters,-1,0.0005058967884451704,0.005082187708467245,0.007571347425691783,7.568170258309692e-05
1,10,195,np,0.0325,all,All parameters,-1,0.01903696671652142,0.16121011972427368,8.75298614573694e-06,1.2314340835928306e-07
1,10,195,np_fan_in,0.00875,all,All parameters,-1,0.01720398272620514,0.15267035365104675,1.0614123857521917e-05,1.3626555528389872e-07
1,10,195,np_fixed,0.12,all,All parameters,-1,0.010556656610569917,0.10923980921506882,2.1213465870459914e-05,2.18563585008269e-07
1,10,195,wp,0.0275,all,All parameters,-1,0.0009857325928715,0.010716543532907963,0.005152263203635812,5.1404989790171385e-05
1,10,196,np,0.0325,all,All parameters,-1,0.013510147876222617,0.11725526303052902,1.1977379790550912e-05,1.6153532556018035e-07
1,10,196,np_fan_in,0.00875,all,All parameters,-1,0.014675930834491736,0.1337440311908722,1.3570389928645454e-05,1.6326247020970186e-07
1,10,196,np_fixed,0.12,all,All parameters,-1,0.012005190428753849,0.12085428088903427,3.0918945558369156e-05,3.1453183169105614e-07
1,10,196,wp,0.0275,all,All parameters,-1,0.0009163741021620808,0.009098844602704048,0.007508916747756302,7.503554661525413e-05
1,10,197,np,0.0325,all,All parameters,-1,0.01430664201354375,0.13008643686771393,1.318706473284692e-05,1.7479185032698297e-07
1,10,197,np_fan_in,0.00875,all,All parameters,-1,0.01972813919535838,0.1789141148328781,1.556740927298961e-05,1.880071636151115e-07
1,10,197,np_fixed,0.12,all,All parameters,-1,0.013548637915228028,0.13363862037658691,3.524043304423685e-05,3.734759843609936e-07
1,10,197,wp,0.0275,all,All parameters,-1,0.0009597312463210983,0.009681767784059048,0.007983192601241171,7.974618347361684e-05
1,10,198,np,0.0325,all,All parameters,-1,0.024727315419295338,0.19446104764938354,8.84642322489526e-06,1.4235243384064233e-07
1,10,198,np_fan_in,0.00875,all,All parameters,-1,0.020270790784270503,0.18052537739276886,9.651474597376364e-06,1.2171642538305605e-07
1,10,198,np_fixed,0.12,all,All parameters,-1,0.016394217290799134,0.16229864954948425,2.0951042397427955e-05,2.1960497065265372e-07
1,10,198,wp,0.0275,all,All parameters,-1,0.0012998059182245925,0.013091612607240677,0.004461820926517248,4.47376660304144e-05
1,10,199,np,0.0325,all,All parameters,-1,0.025878532227070535,0.2328978180885315,1.429378548891691e-05,1.7944753949450387e-07
1,10,199,np_fan_in,0.00875,all,All parameters,-1,0.021121972552500666,0.19736261665821075,1.6495139207108877e-05,1.8877119600801961e-07
1,10,199,np_fixed,0.12,all,All parameters,-1,0.01237463030818617,0.12721358239650726,3.7586861253657844e-05,3.9804558582545724e-07
1,10,199,wp,0.0275,all,All parameters,-1,0.001046819201328617,0.010860366746783257,0.009797426410950721,9.840902202995494e-05
1,10,200,np,0.0325,all,All parameters,-1,0.040334143993677574,0.33501890301704407,1.1384171843928925e-05,1.5022163779576658e-07
1,10,200,np_fan_in,0.00875,all,All parameters,-1,0.034184107545879666,0.30564549565315247,1.2831675512643414e-05,1.478321109971148e-07
1,10,200,np_fixed,0.12,all,All parameters,-1,0.021927538627714967,0.2112894505262375,3.0198835120245348e-05,3.1249359722096415e-07
1,10,200,wp,0.0275,all,All parameters,-1,0.0012267971384426347,0.012587049044668674,0.006851521404460072,6.888909410918131e-05
1,10,201,np,0.0325,all,All parameters,-1,0.009089601424057037,0.08382625132799149,1.2683596314673196e-05,1.7248473227482464e-07
1,10,201,np_fan_in,0.00875,all,All parameters,-1,0.011249374407634604,0.10154253244400024,1.4601263756048865e-05,1.8462920081674383e-07
1,10,201,np_fixed,0.12,all,All parameters,-1,0.010470738168223762,0.10050611197948456,3.4961247765750156e-05,3.722363430824771e-07
1,10,201,wp,0.0275,all,All parameters,-1,0.000354211096164363,0.0036460007540881634,0.008131005368195474,8.136771793942899e-05
1,10,202,np,0.0325,all,All parameters,-1,0.023340512780705466,0.19874776899814606,1.0803978188960172e-05,1.4620736976667104e-07
1,10,202,np_fan_in,0.00875,all,All parameters,-1,0.01905210921599064,0.1713465005159378,1.265250625237968e-05,1.538767264719354e-07
1,10,202,np_fixed,0.12,all,All parameters,-1,0.017427258400712162,0.1644047051668167,2.541907902013918e-05,2.8100146209908416e-07
1,10,202,wp,0.0275,all,All parameters,-1,0.0009020849199077929,0.008800553157925606,0.0066319185029715295,6.649150600424036e-05
1,10,203,np,0.0325,all,All parameters,-1,0.022208620987657923,0.19011296331882477,1.1625491811173561e-05,1.5431062649895466e-07
1,10,203,np_fan_in,0.00875,all,All parameters,-1,0.02377205420158134,0.2156333029270172,1.2961064567207358e-05,1.5423236732203804e-07
1,10,203,np_fixed,0.12,all,All parameters,-1,0.010282922410988249,0.09971549361944199,2.6620423323038267e-05,2.661448945673328e-07
1,10,203,wp,0.0275,all,All parameters,-1,0.0012351367380324517,0.012504789978265762,0.006532205673865974,6.544736243085936e-05
1,10,204,np,0.0325,all,All parameters,-1,0.010031031749676914,0.08755437284708023,9.571932773724256e-06,1.4411074289455428e-07
1,10,204,np_fan_in,0.00875,all,All parameters,-1,0.00716776817193022,0.06756722927093506,1.0314925234524707e-05,1.2659170067763625e-07
1,10,204,np_fixed,0.12,all,All parameters,-1,0.0071673227557039355,0.07577494531869888,2.129743753357616e-05,2.019703941869011e-07
1,10,204,wp,0.0275,all,All parameters,-1,3.1865071691754564e-05,0.00036977234412916005,0.005251532983966172,5.24424176546745e-05
1,10,205,np,0.0325,all,All parameters,-1,0.018277213101828237,0.1590605527162552,1.1106341935374075e-05,1.5152629373460513e-07
1,10,205,np_fan_in,0.00875,all,All parameters,-1,0.015312346160717425,0.13986660540103912,1.3955238055132213e-05,1.6971165450740955e-07
1,10,205,np_fixed,0.12,all,All parameters,-1,0.007154455589479767,0.07177645713090897,3.058019514355692e-05,2.928817082192836e-07
1,10,205,wp,0.0275,all,All parameters,-1,0.0004317042571346974,0.004566516261547804,0.007346759475767612,7.372505206149071e-05
1,10,206,np,0.0325,all,All parameters,-1,0.024347929247451248,0.2180357575416565,1.342809307971038e-05,1.666807918354607e-07
1,10,206,np_fan_in,0.00875,all,All parameters,-1,0.024957701884559355,0.21744513511657715,1.6430659670731984e-05,2.0723645377529465e-07
1,10,206,np_fixed,0.12,all,All parameters,-1,0.01772059957263991,0.17314787209033966,4.377941970233224e-05,4.548392098513432e-07
1,10,206,wp,0.0275,all,All parameters,-1,0.001207645315789705,0.0122724249958992,0.009093382335267962,9.10605231183581e-05
1,10,207,np,0.0325,all,All parameters,-1,0.0259546708263224,0.2299530953168869,1.3540040963562206e-05,1.6899512900181435e-07
1,10,207,np_fan_in,0.00875,all,All parameters,-1,0.023801940637640656,0.21043413877487183,1.594824146195606e-05,1.9922298122310167e-07
1,10,207,np_fixed,0.12,all,All parameters,-1,0.016056383498362265,0.1564333587884903,4.01244118984323e-05,4.180109556273237e-07
1,10,207,wp,0.0275,all,All parameters,-1,0.0009253603269826271,0.009521191008388996,0.008966909972950816,8.913195779314265e-05
1,10,208,np,0.0325,all,All parameters,-1,0.010444720390732982,0.09529958665370941,1.7483417668699985e-05,2.271847847623576e-07
1,10,208,np_fan_in,0.00875,all,All parameters,-1,0.011026827837340533,0.1044897586107254,2.1406986661531846e-05,2.3673908344790107e-07
1,10,208,np_fixed,0.12,all,All parameters,-1,0.011975510020711226,0.12478996813297272,6.017111871187808e-05,5.692039053428744e-07
1,10,208,wp,0.0275,all,All parameters,-1,0.0001942577709269244,0.0016955975443124771,0.01256535092368722,0.0001259546697838232
1,10,209,np,0.0325,all,All parameters,-1,0.01525500408570224,0.1332046240568161,1.3713862717850133e-05,1.8455418171470228e-07
1,10,209,np_fan_in,0.00875,all,All parameters,-1,0.01345229596729041,0.12732359766960144,1.6513104555997414e-05,2.0388789323533274e-07
1,10,209,np_fixed,0.12,all,All parameters,-1,0.00933926691825036,0.10033655166625977,4.119788954994874e-05,3.835111783700995e-07
1,10,209,wp,0.0275,all,All parameters,-1,0.0010360501913055486,0.010583357885479927,0.008400509706698358,8.392955351155251e-05
1,10,210,np,0.0325,all,All parameters,-1,0.008704105275683105,0.07982265949249268,1.1976206956205715e-05,1.5782295292865456e-07
1,10,210,np_fan_in,0.00875,all,All parameters,-1,0.009813609507400543,0.09712046384811401,1.5789616272741115e-05,1.8729383555182721e-07
1,10,210,np_fixed,0.12,all,All parameters,-1,0.01105789432360325,0.12117762863636017,4.462562768821954e-05,4.3033830365857284e-07
1,10,210,wp,0.0275,all,All parameters,-1,0.00041641966647148365,0.004244775511324406,0.008418773422017694,8.405496191699058e-05
1,10,211,np,0.0325,all,All parameters,-1,0.03324146223021671,0.2576451897621155,1.162683313850721e-05,1.8059262174574542e-07
1,10,211,np_fan_in,0.00875,all,All parameters,-1,0.03135901435074629,0.2712588310241699,1.2636907235901163e-05,1.5907275496829243e-07
1,10,211,np_fixed,0.12,all,All parameters,-1,0.01763286886620335,0.17320506274700165,2.775116197881289e-05,2.7289419790577085e-07
1,10,211,wp,0.0275,all,All parameters,-1,0.0016777835292486997,0.01668011024594307,0.006596822440624237,6.576799205504358e-05
1,10,212,np,0.0325,all,All parameters,-1,0.022845949220936745,0.21034866571426392,1.7444205986976158e-05,2.057215624517994e-07
1,10,212,np_fan_in,0.00875,all,All parameters,-1,0.018172401844258276,0.17649154365062714,2.1811029455420794e-05,2.4112890173455526e-07
1,10,212,np_fixed,0.12,all,All parameters,-1,0.0159039011351706,0.15813525021076202,6.389808801031905e-05,6.392386922016158e-07
1,10,212,wp,0.0275,all,All parameters,-1,0.0009189034320115752,0.009629802778363228,0.012787874443456531,0.00012845602759625763
1,10,213,np,0.0325,all,All parameters,-1,0.03382662344170967,0.27867239713668823,1.1315301439935866e-05,1.5757260030113684e-07
1,10,213,np_fan_in,0.00875,all,All parameters,-1,0.03441242057364434,0.3022368550300598,1.3119847699272213e-05,1.6068987918060884e-07
1,10,213,np_fixed,0.12,all,All parameters,-1,0.018114273577957647,0.18007270991802216,2.6573023105811445e-05,2.732726329668367e-07
1,10,213,wp,0.0275,all,All parameters,-1,0.0013145009010622744,0.01318516954779625,0.006481285067275166,6.488674262072891e-05
1,10,214,np,0.0325,all,All parameters,-1,0.029769039540551604,0.25119051337242126,1.1021560917470197e-05,1.4669133463485196e-07
1,10,214,np_fan_in,0.00875,all,All parameters,-1,0.028448937794310042,0.2551289498806,1.3179232164475252e-05,1.5717222368039074e-07
1,10,214,np_fixed,0.12,all,All parameters,-1,0.014006642768217717,0.1453617662191391,2.9226854421722238e-05,2.833880614616646e-07
1,10,214,wp,0.0275,all,All parameters,-1,0.0013334719628801395,0.013612931594252586,0.006796598797664046,6.761187250958756e-05
1,10,215,np,0.0325,all,All parameters,-1,0.014521084173888994,0.12341223657131195,1.0934782280855871e-05,1.5304982525776722e-07
1,10,215,np_fan_in,0.00875,all,All parameters,-1,0.019886063008816564,0.1833995282649994,1.3200772627897095e-05,1.5883156834206602e-07
1,10,215,np_fixed,0.12,all,All parameters,-1,0.012312438481649224,0.1271815150976181,3.131311150355032e-05,3.087411641899962e-07
1,10,215,wp,0.0275,all,All parameters,-1,0.0007298545507637755,0.007241473998874426,0.006982227419503034,6.960173777770251e-05
1,10,216,np,0.0325,all,All parameters,-1,0.017980817322677468,0.15649724006652832,1.1637974994300748e-05,1.5815143683539645e-07
1,10,216,np_fan_in,0.00875,all,All parameters,-1,0.024762277067638935,0.2281065583229065,1.3404081601038342e-05,1.567301097793461e-07
1,10,216,np_fixed,0.12,all,All parameters,-1,0.012153170623350888,0.12609902024269104,3.375847921233799e-05,3.409739690596325e-07
1,10,216,wp,0.0275,all,All parameters,-1,0.00036904391816278804,0.003932473715394735,0.007227767948061228,7.228492177091539e-05
1,10,217,np,0.0325,all,All parameters,-1,0.015213769174588379,0.14320820569992065,1.3938813299319009e-05,1.723274607456915e-07
1,10,217,np_fan_in,0.00875,all,All parameters,-1,0.012923402784363134,0.1212487742304802,1.5316799535867177e-05,1.835800418348299e-07
1,10,217,np_fixed,0.12,all,All parameters,-1,0.011420258216385265,0.11714290082454681,4.0754168530838797e-05,4.115658782666287e-07
1,10,217,wp,0.0275,all,All parameters,-1,0.0006066738628987878,0.006503195036202669,0.008980374019593,8.959532715380192e-05
1,10,218,np,0.0325,all,All parameters,-1,0.028183492089156062,0.2256322056055069,9.336662005807738e-06,1.384742915888637e-07
1,10,218,np_fan_in,0.00875,all,All parameters,-1,0.019025282637740018,0.17000633478164673,1.1272932288193261e-05,1.388391268619671e-07
1,10,218,np_fixed,0.12,all,All parameters,-1,0.01818921410034818,0.17921064794063568,2.0971986514268793e-05,2.126730151985612e-07
1,10,218,wp,0.0275,all,All parameters,-1,0.0013237419433062313,0.013126031495630741,0.0050477986037731175,5.070177940069698e-05
1,10,219,np,0.0325,all,All parameters,-1,0.01572855060629081,0.13771672546863556,1.1828605565824545e-05,1.628092292094152e-07
1,10,219,np_fan_in,0.00875,all,All parameters,-1,0.014662616086889102,0.13969862461090088,1.385245863275486e-05,1.642332989604256e-07
1,10,219,np_fixed,0.12,all,All parameters,-1,0.009495721719285938,0.09434597939252853,3.382441393114277e-05,3.5276252674520947e-07
1,10,219,wp,0.0275,all,All parameters,-1,0.0006845603177339399,0.006734362803399563,0.006931152236647904,6.937525176908821e-05
1,10,220,np,0.0325,all,All parameters,-1,0.025502362033221287,0.21746617555618286,1.1684034298014012e-05,1.5756847915326944e-07
1,10,220,np_fan_in,0.00875,all,All parameters,-1,0.027286266778883145,0.2521058917045593,1.4106300959610962e-05,1.558027804549056e-07
1,10,220,np_fixed,0.12,all,All parameters,-1,0.020259281459293562,0.21237488090991974,3.510803675453644e-05,3.1904039587971056e-07
1,10,220,wp,0.0275,all,All parameters,-1,0.0008868808912666281,0.009217430837452412,0.006851799744181335,6.84446349623613e-05
1,10,221,np,0.0325,all,All parameters,-1,0.004015724971977761,0.03898363187909126,1.3201680148995365e-05,1.7999681745095586e-07
1,10,221,np_fan_in,0.00875,all,All parameters,-1,0.007916020923803445,0.07622984051704407,1.6203284412767972e-05,1.8962356307383743e-07
1,10,221,np_fixed,0.12,all,All parameters,-1,0.009989009909145353,0.10068544745445251,4.174743968178518e-05,4.1489334989819326e-07
1,10,221,wp,0.0275,all,All parameters,-1,0.00040969260857991684,0.004297202918678522,0.00882272406015545,8.827246347209439e-05
1,10,222,np,0.0325,all,All parameters,-1,0.004265077969466802,0.03768341988325119,1.0668214104043727e-05,1.5243035988987685e-07
1,10,222,np_fan_in,0.00875,all,All parameters,-1,0.007869524556153919,0.07353303581476212,1.2859408370786695e-05,1.6194505292332906e-07
1,10,222,np_fixed,0.12,all,All parameters,-1,0.010347798978327773,0.10353192687034607,2.9305000680324156e-05,2.9571333470812533e-07
1,10,222,wp,0.0275,all,All parameters,-1,0.0005327556521660882,0.005373542197048664,0.006312312264926731,6.324605783447623e-05
1,10,223,np,0.0325,all,All parameters,-1,0.020054584780336882,0.17645950615406036,1.2804918160327361e-05,1.6799883439944097e-07
1,10,223,np_fan_in,0.00875,all,All parameters,-1,0.016014689536386868,0.15260183811187744,1.6156097062776096e-05,1.760915324666712e-07
1,10,223,np_fixed,0.12,all,All parameters,-1,0.013338261648896151,0.13229025900363922,4.2200680709356675e-05,4.3122975057485746e-07
1,10,223,wp,0.0275,all,All parameters,-1,0.0005495160992722958,0.005664722062647343,0.008350504040718078,8.361132495338097e-05
1,10,224,np,0.0325,all,All parameters,-1,0.02881381787970895,0.23743751645088196,1.2137554040236865e-05,1.7600414992102742e-07
1,10,224,np_fan_in,0.00875,all,All parameters,-1,0.02868079022009624,0.26250413060188293,1.3840635438100435e-05,1.627896750733271e-07
1,10,224,np_fixed,0.12,all,All parameters,-1,0.016624038622830996,0.1717999428510666,3.238924176912405e-05,3.102719858816272e-07
1,10,224,wp,0.0275,all,All parameters,-1,0.0014589461937430314,0.01457419153302908,0.00731526745017618,7.335160626098514e-05
1,10,225,np,0.0325,all,All parameters,-1,0.029215786769782426,0.23591431975364685,9.87381542017829e-06,1.4372130863193888e-07
1,10,225,np_fan_in,0.00875,all,All parameters,-1,0.026959741851974285,0.23432333767414093,1.1475317651274963e-05,1.4951407933949667e-07
1,10,225,np_fixed,0.12,all,All parameters,-1,0.016353828545397846,0.16651442646980286,2.4809193582768785e-05,2.447988833864656e-07
1,10,225,wp,0.0275,all,All parameters,-1,0.0014352818565384951,0.014144225046038628,0.005865529053844512,5.8939753216691315e-05
1,10,226,np,0.0325,all,All parameters,-1,0.01661843256035354,0.14034844934940338,1.0310573825336178e-05,1.4440134066262544e-07
1,10,226,np_fan_in,0.00875,all,All parameters,-1,0.0157691789304954,0.140554741024971,1.3040204835306213e-05,1.6033102667734056e-07
1,10,226,np_fixed,0.12,all,All parameters,-1,0.014562705006951546,0.14622780680656433,2.72712433252309e-05,2.7159322257830354e-07
1,10,226,wp,0.0275,all,All parameters,-1,0.0009414375271353492,0.009506971575319767,0.006417706059291959,6.40782673144713e-05
1,10,227,np,0.0325,all,All parameters,-1,0.022022859050339322,0.19389906525611877,1.3678498053195654e-05,1.7671835905730404e-07
1,10,227,np_fan_in,0.00875,all,All parameters,-1,0.018173401328385807,0.16850589215755463,1.6670722061462584e-05,1.990693192510662e-07
1,10,227,np_fixed,0.12,all,All parameters,-1,0.010292880699562374,0.10395701229572296,3.956818532969919e-05,4.165003986145166e-07
1,10,227,wp,0.0275,all,All parameters,-1,0.0007636359084790456,0.007568295579403639,0.009172569974325598,9.210156713379547e-05
1,10,228,np,0.0325,all,All parameters,-1,0.026599084115587174,0.23544414341449738,1.2713474488919018e-05,1.6059210850016825e-07
1,10,228,np_fan_in,0.00875,all,All parameters,-1,0.018337513570731972,0.16964685916900635,1.5032181017886615e-05,1.7090616211135057e-07
1,10,228,np_fixed,0.12,all,All parameters,-1,0.013136019854136975,0.13284018635749817,3.4739894545054995e-05,3.486961475118733e-07
1,10,228,wp,0.0275,all,All parameters,-1,0.00095149337876137,0.009525875560939312,0.007917389152571558,7.937833288451657e-05
1,10,229,np,0.0325,all,All parameters,-1,0.02485856447048718,0.21321895718574524,1.3998485965203144e-05,1.8974472482113924e-07
1,10,229,np_fan_in,0.00875,all,All parameters,-1,0.02322577213170007,0.2130526602268219,1.6442195628769697e-05,1.9206061097065685e-07
1,10,229,np_fixed,0.12,all,All parameters,-1,0.012033866530982778,0.11905977874994278,4.333214217695058e-05,4.45825492079166e-07
1,10,229,wp,0.0275,all,All parameters,-1,0.0009533526446921315,0.00954381376504898,0.008427174696698785,8.422823157161474e-05
1,10,230,np,0.0325,all,All parameters,-1,0.0028002996251598232,0.02991478517651558,9.480059738962154e-06,1.3406162224782747e-07
1,10,230,np_fan_in,0.00875,all,All parameters,-1,0.0021013223623958764,0.021944789215922356,1.0723374839471943e-05,1.3991675018587557e-07
1,10,230,np_fixed,0.12,all,All parameters,-1,0.00939280215636245,0.09718914330005646,2.5503844299237243e-05,2.526586797557684e-07
1,10,230,wp,0.0275,all,All parameters,-1,0.0004095734445672861,0.0040964470244944096,0.005915691568516195,5.91593052376993e-05
1,10,231,np,0.0325,all,All parameters,-1,0.010655598675675719,0.0956602469086647,1.0838563234756293e-05,1.5076697934546246e-07
1,10,231,np_fan_in,0.00875,all,All parameters,-1,0.009306337612506467,0.08277314156293869,1.2719069386548654e-05,1.6726285423374065e-07
1,10,231,np_fixed,0.12,all,All parameters,-1,0.011684457792134707,0.12256180495023727,2.9718966525251746e-05,2.9542675861193857e-07
1,10,231,wp,0.0275,all,All parameters,-1,0.0006952234187860995,0.007198624312877655,0.006571090016514063,6.548628880409524e-05
1,10,232,np,0.0325,all,All parameters,-1,0.009787796153104864,0.08706413954496384,1.0857757060875884e-05,1.4901887368523603e-07
1,10,232,np_fan_in,0.00875,all,All parameters,-1,0.012381818622452556,0.11341410875320435,1.2625820372704766e-05,1.5942774211907818e-07
1,10,232,np_fixed,0.12,all,All parameters,-1,0.014023310345291974,0.13931743800640106,2.66895208551432e-05,2.635365774494858e-07
1,10,232,wp,0.0275,all,All parameters,-1,0.0007306086492963004,0.00723560806363821,0.006721969619393349,6.701111851725727e-05
1,10,233,np,0.0325,all,All parameters,-1,0.01677156059900881,0.15124142169952393,1.4410745552595473e-05,1.771289674934451e-07
1,10,233,np_fan_in,0.00875,all,All parameters,-1,0.015784524261252954,0.14527757465839386,1.765795015671756e-05,2.093489541721283e-07
1,10,233,np_fixed,0.12,all,All parameters,-1,0.013885143231018447,0.13640835881233215,4.1768427381612126e-05,4.2577852354952483e-07
1,10,233,wp,0.0275,all,All parameters,-1,0.0007950498380694171,0.007955185137689114,0.009380534449592233,9.38890443649143e-05
1,10,234,np,0.0325,all,All parameters,-1,0.02504304256057367,0.2149152159690857,1.3248666682557087e-05,1.7158575360554096e-07
1,10,234,np_fan_in,0.00875,all,All parameters,-1,0.022813375302939677,0.20831872522830963,1.6612482813798124e-05,1.9945692031342332e-07
1,10,234,np_fixed,0.12,all,All parameters,-1,0.01481306685192976,0.15212009847164154,4.3316140945535154e-05,4.157997466336383e-07
1,10,234,wp,0.0275,all,All parameters,-1,0.0008848087141177529,0.00919146928936243,0.00910696477163583,9.116546425502747e-05
1,10,235,np,0.0325,all,All parameters,-1,0.014162775491786305,0.12842440605163574,1.3340548421183484e-05,1.7333151447473938e-07
1,10,235,np_fan_in,0.00875,all,All parameters,-1,0.01922972505493817,0.1762228012084961,1.6224471446548706e-05,1.922219183825291e-07
1,10,235,np_fixed,0.12,all,All parameters,-1,0.015148828292294638,0.15421167016029358,4.1789499646256446e-05,4.084078284449788e-07
1,10,235,wp,0.0275,all,All parameters,-1,0.0006120454200208769,0.006368123460561037,0.00880976973567158,8.820604853099212e-05
1,10,236,np,0.0325,all,All parameters,-1,0.027745709353039275,0.22885732352733612,1.1566414568733308e-05,1.7016316178342095e-07
1,10,236,np_fan_in,0.00875,all,All parameters,-1,0.019297116595407716,0.1630471795797348,1.3413088927336503e-05,1.8648115940322896e-07
1,10,236,np_fixed,0.12,all,All parameters,-1,0.015853661281726092,0.14955109357833862,3.0690428775415055e-05,3.246911433052446e-07
1,10,236,wp,0.0275,all,All parameters,-1,0.0007975127120516845,0.00811673142015934,0.006756997921038419,6.754139030817896e-05
1,10,237,np,0.0325,all,All parameters,-1,0.018620480640092866,0.15497490763664246,1.0272742465531336e-05,1.4611006804443605e-07
1,10,237,np_fan_in,0.00875,all,All parameters,-1,0.016102112790104,0.14838632941246033,1.1585798197302211e-05,1.351389187220775e-07
1,10,237,np_fixed,0.12,all,All parameters,-1,0.016296690814197063,0.16270335018634796,2.2436544804804724e-05,2.3113986458156432e-07
1,10,237,wp,0.0275,all,All parameters,-1,0.0013266061309423094,0.013143322430551052,0.005586149268783629,5.5606364185223356e-05
1,10,238,np,0.0325,all,All parameters,-1,0.0092180184530298,0.07925686985254288,1.1719057647496811e-05,1.6062809038430714e-07
1,10,238,np_fan_in,0.00875,all,All parameters,-1,0.015231177940586349,0.13745078444480896,1.4121863732725615e-05,1.73339117282012e-07
1,10,238,np_fixed,0.12,all,All parameters,-1,0.010110127833468142,0.10085951536893845,2.9691467025259043e-05,2.976607049731683e-07
1,10,238,wp,0.0275,all,All parameters,-1,0.000551953114081698,0.005466700531542301,0.007064682086929679,7.04978228895925e-05
1,10,239,np,0.0325,all,All parameters,-1,0.02213699449901469,0.1925094723701477,1.239024782080378e-05,1.6406150393777352e-07
1,10,239,np_fan_in,0.00875,all,All parameters,-1,0.02322056526551023,0.2007320374250412,1.3768007993348875e-05,1.7456746093102993e-07
1,10,239,np_fixed,0.12,all,All parameters,-1,0.015777693091877154,0.15461206436157227,3.3168709505844164e-05,3.487657238565589e-07
1,10,239,wp,0.0275,all,All parameters,-1,0.0004543078228016384,0.004617457278072834,0.00824084938969463,8.227131911553442e-05
1,10,240,np,0.0325,all,All parameters,-1,0.02190454985233373,0.18573996424674988,1.1959128596572554e-05,1.5993188640095468e-07
1,10,240,np_fan_in,0.00875,all,All parameters,-1,0.020407050010217063,0.18463583290576935,1.487241223003366e-05,1.825973754421284e-07
1,10,240,np_fixed,0.12,all,All parameters,-1,0.01472178601892665,0.150672048330307,3.205629416697775e-05,3.1768641406415554e-07
1,10,240,wp,0.0275,all,All parameters,-1,0.0004370857198773592,0.004819944500923157,0.007282940475270152,7.237560203066096e-05
1,10,241,np,0.0325,all,All parameters,-1,0.01556060507253278,0.13647794723510742,1.2732909517580993e-05,1.7795645135265659e-07
1,10,241,np_fan_in,0.00875,all,All parameters,-1,0.01863678044939661,0.17593714594841003,1.5828158821022955e-05,1.8950386504457128e-07
1,10,241,np_fixed,0.12,all,All parameters,-1,0.010070094265732904,0.10012826323509216,3.909374223439954e-05,4.1369875702912395e-07
1,10,241,wp,0.0275,all,All parameters,-1,0.0010748912991039106,0.01099097728729248,0.008247810043394565,8.23966329335235e-05
1,10,242,np,0.0325,all,All parameters,-1,0.012135398979735328,0.10643795877695084,1.1119727755612985e-05,1.505499653831066e-07
1,10,242,np_fan_in,0.00875,all,All parameters,-1,0.00927950702054659,0.08717440813779831,1.3000415783608333e-05,1.5378824969047855e-07
1,10,242,np_fixed,0.12,all,All parameters,-1,0.009662610668456181,0.09868437051773071,2.8545192053570643e-05,2.888023402647377e-07
1,10,242,wp,0.0275,all,All parameters,-1,0.00048270554995724527,0.005142696667462587,0.006726944521069526,6.718953227391466e-05
1,10,243,np,0.0325,all,All parameters,-1,0.02305775669636205,0.2045620083808899,1.544582165479369e-05,1.9573325005239894e-07
1,10,243,np_fan_in,0.00875,all,All parameters,-1,0.015946047212928534,0.14783768355846405,1.7189060044984217e-05,2.0231051678365475e-07
1,10,243,np_fixed,0.12,all,All parameters,-1,0.009953874322818593,0.10142345726490021,4.417585751070874e-05,4.488382501222077e-07
1,10,243,wp,0.0275,all,All parameters,-1,0.0006416969589213295,0.006480116862803698,0.011327489549294113,0.00011323663056828082
1,10,244,np,0.0325,all,All parameters,-1,0.021240821082610637,0.18824610114097595,1.4753531468159054e-05,1.9030105136152997e-07
