seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
1,25,0.5,np_fixed,0.19,layer_3,Layer 3,2,0.11930894809172507,0.2405812729467445,3.461423089958208e-05,7.958334145720339e-06
1,25,0.5,wp,0.0125,all,All layers,-1,0.00030716293938343826,0.0009774138811052327,0.05856397761332104,0.005856167328546343
1,25,0.5,wp,0.0125,layer_1,Layer 1,0,0.00027277581431696136,0.0008680307461013387,0.05856438127853681,0.005856265150763266
1,25,0.5,wp,0.0125,layer_2,Layer 2,1,0.0004762453826372358,0.0015128733962193688,0.058559328022286715,0.005855187520032268
1,25,0.5,wp,0.0125,layer_3,Layer 3,2,0.0025142256460507473,0.008025495481667378,0.05855332137754811,0.0058462241416811335
1,50,1.0,np,0.0175,all,All layers,-1,0.014319772523500814,0.04519043097991849,3.1307225741850645e-05,3.16508579129257e-06
1,50,1.0,np,0.0175,layer_1,Layer 1,0,0.01599236525514006,0.0505835392975065,2.2358497368547557e-05,2.250721377502096e-06
1,50,1.0,np,0.0175,layer_2,Layer 2,1,0.009927954862831408,0.03128045200957688,0.00013379942357946245,1.3579067267982029e-05
1,50,1.0,np,0.0175,layer_3,Layer 3,2,0.018452073320959078,0.05442703367196633,0.0002724034923484282,3.078824436930922e-05
1,50,1.0,np_fan_in,0.0055,all,All layers,-1,0.012754844044947075,0.04011878981239363,3.2258604707628374e-05,3.2901186486901154e-06
1,50,1.0,np_fan_in,0.0055,layer_1,Layer 1,0,0.014834850050278537,0.046892102695810976,2.0897204248125062e-05,2.113697768415461e-06
1,50,1.0,np_fan_in,0.0055,layer_2,Layer 2,1,0.007973929168901403,0.024838361312481017,0.00016651091960352866,1.7041864504413458e-05
1,50,1.0,np_fan_in,0.0055,layer_3,Layer 3,2,0.03420435128237676,0.08699006075910388,0.00012745909469724393,2.0785424343990327e-05
1,50,1.0,np_fixed,0.19,all,All layers,-1,0.011237396421930425,0.035576038753323234,5.8641983562728506e-05,5.895188716930978e-06
1,50,1.0,np_fixed,0.19,layer_1,Layer 1,0,0.01072317649154323,0.03400688172887315,5.9215631905396506e-05,5.937928051335033e-06
1,50,1.0,np_fixed,0.19,layer_2,Layer 2,1,0.014981563760620552,0.04681967711537633,5.214107344927423e-05,5.3465630996244656e-06
1,50,1.0,np_fixed,0.19,layer_3,Layer 3,2,0.06046669410587977,0.13521709341955993,3.9647200281861e-05,7.764665148904599e-06
1,50,1.0,wp,0.0125,all,All layers,-1,0.0003319788232247751,0.0010574409308478176,0.08118410982058176,0.00811845020931738
1,50,1.0,wp,0.0125,layer_1,Layer 1,0,0.00031023305755536914,0.0009884407491544875,0.08118412340693462,0.008118363122320008
1,50,1.0,wp,0.0125,layer_2,Layer 2,1,0.0004770200216950959,0.0015169825204888966,0.08118407998014898,0.008119714372526959
1,50,1.0,wp,0.0125,layer_3,Layer 3,2,0.0018343457080643468,0.005805958147488815,0.08117564971489674,0.008106983660975151
2,1,0.02,np,0.0175,all,All layers,-1,0.014500325054522244,0.045912217733490725,3.6024331268465147e-06,3.614073318920167e-07
2,1,0.02,np,0.0175,layer_1,Layer 1,0,0.011085019122881005,0.03510736873357163,2.5711923349856236e-06,2.5766757342956846e-07
2,1,0.02,np,0.0175,layer_2,Layer 2,1,0.011907525638855035,0.03772210646798099,1.5405143172789216e-05,1.5406448246512647e-06
2,1,0.02,np,0.0175,layer_3,Layer 3,2,0.08664058672143894,0.2497807211954804,3.1813725513820545e-05,3.6122746663764108e-06
2,1,0.02,np_fan_in,0.0055,all,All layers,-1,0.012169858602284919,0.03856223333052948,4.925455201941114e-06,4.960016216061035e-07
2,1,0.02,np_fan_in,0.0055,layer_1,Layer 1,0,0.008824197707294925,0.0280570612768592,3.580114226304645e-06,3.5876227524430856e-07
2,1,0.02,np_fan_in,0.0055,layer_2,Layer 2,1,0.00938188768759248,0.02984364242872784,2.0749034428195803e-05,2.087864746660189e-06
2,1,0.02,np_fan_in,0.0055,layer_3,Layer 3,2,0.11884805493885621,0.2896147617472388,1.9963569817064174e-05,3.1702692987538515e-06
2,1,0.02,np_fixed,0.19,all,All layers,-1,0.005157999879485612,0.01632974163425611,2.6640061492761633e-05,2.661392255920692e-06
