seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
2,50,1.0,np_fan_in,0.0525,layer_3,Layer 3,2,0.2057671676896683,0.2888691416153541,0.013932051910803869,0.0017375153995369775
2,50,1.0,np_fixed,0.45,all,All layers,-1,0.03842145386611922,0.29685073618132335,0.016981038773575655,0.00017016643317989432
2,50,1.0,np_fixed,0.45,layer_1,Layer 1,0,0.01114266901233084,0.11222824070316095,0.08610288840360367,0.0008150886796871558
2,50,1.0,np_fixed,0.45,layer_2,Layer 2,1,0.03106293621604653,0.26723885948841386,0.007378226790863734,7.554746334790253e-05
2,50,1.0,np_fixed,0.45,layer_3,Layer 3,2,0.21731775515613846,0.41102997419925835,0.011633969821895544,0.0007582241864069007
2,50,1.0,wp,0.1,all,All layers,-1,0.004902398151659711,0.04910563768577189,0.5262811064720154,0.00528031402052595
2,50,1.0,wp,0.1,layer_1,Layer 1,0,0.002226596348875056,0.02323448146120287,0.5263782835923708,0.005284575809939549
2,50,1.0,wp,0.1,layer_2,Layer 2,1,0.003151625428443857,0.03145558871104955,0.526214232811561,0.005266202373716694
2,50,1.0,wp,0.1,layer_3,Layer 3,2,0.04320777237773402,0.26660324088655984,0.5330518933442923,0.006997176417364524
3,1,0.02,np,0.1,all,All layers,-1,0.03097536383995587,0.27865655505313325,0.02407046570800818,0.00023899072167785982
3,1,0.02,np,0.1,layer_1,Layer 1,0,0.0019433876802383494,0.02004776712990581,0.1308567457474195,0.0012940900077900062
3,1,0.02,np,0.1,layer_2,Layer 2,1,0.01664329315318257,0.16089994941766445,0.009169918363197492,9.192899770613832e-05
3,1,0.02,np,0.1,layer_3,Layer 3,2,0.28529739093278583,0.8985876695467876,0.02408779487013817,0.00021848616219918209
3,1,0.02,np_fan_in,0.0525,all,All layers,-1,0.018111280039682875,0.16702698709873054,0.09715649921160478,0.0009544324631301257
3,1,0.02,np_fan_in,0.0525,layer_1,Layer 1,0,0.0010260249100031685,0.009131515586677078,0.7331659748004034,0.0072102423076732805
3,1,0.02,np_fan_in,0.0525,layer_2,Layer 2,1,0.017980933357244232,0.17665133198293356,0.008987391231438288,8.769067280809396e-05
3,1,0.02,np_fan_in,0.0525,layer_3,Layer 3,2,0.2800895834528358,0.9050346940755845,0.02394501376323975,0.00017177037158175014
3,1,0.02,np_fixed,0.45,all,All layers,-1,0.03087053998014996,0.271120134418687,0.02605778918816493,0.00026533227736273636
3,1,0.02,np_fixed,0.45,layer_1,Layer 1,0,0.002661741845874181,0.02611379700605399,0.09324930149775285,0.0009498865728696378
3,1,0.02,np_fixed,0.45,layer_2,Layer 2,1,0.012355267160485043,0.11983789102389263,0.016713519666630487,0.00017044277091582234
3,1,0.02,np_fixed,0.45,layer_3,Layer 3,2,0.2897402259111964,0.9455626726150512,0.02208338358367865,0.00018535054370239287
3,1,0.02,wp,0.1,all,All layers,-1,0.0042890422807416555,0.04169489684192321,1.179537243109483,0.011772913227860744
3,1,0.02,wp,0.1,layer_1,Layer 1,0,0.0011056931533374576,0.011076462184652114,1.1794506072998048,0.01178940270955746
3,1,0.02,wp,0.1,layer_2,Layer 2,1,0.0013826158283959907,0.013672913893913993,1.1795100056208097,0.011768057483893174
3,1,0.02,wp,0.1,layer_3,Layer 3,2,0.04706324401553362,0.3733944048317006,1.1845276465782753,0.012097415378173956
3,25,0.5,np,0.1,all,All layers,-1,0.03259177985773525,0.22106416076063537,0.011698491362711559,0.0001472275934737319
3,25,0.5,np,0.1,layer_1,Layer 1,0,0.007827432054530969,0.07936427055929716,0.06340762434097437,0.0006333279047304621
3,25,0.5,np,0.1,layer_2,Layer 2,1,0.03456725732632745,0.23396943854168056,0.004449963920678084,5.819306399923964e-05
3,25,0.5,np,0.1,layer_3,Layer 3,2,0.1539617117724668,0.12998589168374355,0.015928064974454734,0.0028407892821213374
3,25,0.5,np_fan_in,0.0525,all,All layers,-1,0.022239043451616057,0.17692858343227552,0.07339858556023011,0.0007850448712885666
