seed,condition,condition_label,input_scale,checkpoint_epoch,batch_index,method,method_label,sigma,mean_estimate_cosine,avg_sample_cosine,sample_variance,batch_variance
5,base,"[-1, 1]",1.0,120,5,np,IS-NP,0.15,0.951153576374054,0.16608495064368375,0.007192738354206085,4.980416997568682e-05
5,base,"[-1, 1]",1.0,120,5,np_fan_in,Fan-in NP,0.1,0.8900014758110046,0.10439858348133081,0.007468557916581631,2.7705236789188348e-05
5,base,"[-1, 1]",1.0,120,5,np_fixed,Vanilla NP,0.3,0.9525209069252014,0.12609763657674194,0.007879803888499737,1.8046097466140054e-05
5,base,"[-1, 1]",1.0,120,5,wp,WP,0.225,0.4971255362033844,0.03480349495221162,0.057147424668073654,0.00026283570332452655
5,base,"[-1, 1]",1.0,120,6,np,IS-NP,0.15,0.8795467615127563,0.10034714447392616,0.005707175470888615,2.2477166567114182e-05
5,base,"[-1, 1]",1.0,120,6,np_fan_in,Fan-in NP,0.1,0.8778522610664368,0.09867223028656251,0.0061132460832595825,2.1360136088333093e-05
5,base,"[-1, 1]",1.0,120,6,np_fixed,Vanilla NP,0.3,0.7588469982147217,0.059619049413443766,0.005821744911372662,3.6235625884728506e-05
5,base,"[-1, 1]",1.0,120,6,wp,WP,0.225,0.5050754547119141,0.036372979995212516,0.045236073434352875,0.00020723951456602663
5,base,"[-1, 1]",1.0,120,7,np,IS-NP,0.15,0.8196069002151489,0.07327930752071551,0.008663196116685867,4.246167009114288e-05
5,base,"[-1, 1]",1.0,120,7,np_fan_in,Fan-in NP,0.1,0.8081842660903931,0.0808701126865344,0.008653397671878338,4.774350963998586e-05
5,base,"[-1, 1]",1.0,120,7,np_fixed,Vanilla NP,0.3,0.8973169922828674,0.07678785245904389,0.00906976219266653,2.4664430384291336e-05
5,base,"[-1, 1]",1.0,120,7,wp,WP,0.225,0.4276117980480194,0.030001518982559598,0.06488489359617233,0.00034301719279028475
5,base,"[-1, 1]",1.0,240,0,np,IS-NP,0.15,0.9233267903327942,0.1637479034576851,0.006055578123778105,3.68317159882281e-05
5,base,"[-1, 1]",1.0,240,0,np_fan_in,Fan-in NP,0.1,0.9474438428878784,0.1653226478184024,0.007328573148697615,2.7962872991338372e-05
5,base,"[-1, 1]",1.0,240,0,np_fixed,Vanilla NP,0.3,0.9342072606086731,0.17518372831643017,0.007332006003707647,4.3976240704068914e-05
5,base,"[-1, 1]",1.0,240,0,wp,WP,0.225,0.6496101021766663,0.06133182810250825,0.06154337152838707,0.00030797248473390937
5,base,"[-1, 1]",1.0,240,1,np,IS-NP,0.15,0.8010271191596985,0.08503219100821298,0.005943926051259041,3.5270968510303646e-05
5,base,"[-1, 1]",1.0,240,1,np_fan_in,Fan-in NP,0.1,0.8224650621414185,0.06956141891593386,0.007481596432626247,2.7372934710001573e-05
5,base,"[-1, 1]",1.0,240,1,np_fixed,Vanilla NP,0.3,0.7249608039855957,0.04202888881385055,0.007059245370328426,2.458753442624584e-05
5,base,"[-1, 1]",1.0,240,1,wp,WP,0.225,0.3212890028953552,0.02285848633716038,0.05550622195005417,0.0002922525745816529
5,base,"[-1, 1]",1.0,240,2,np,IS-NP,0.15,0.22072966396808624,0.013506216588211828,0.004904395435005426,1.7979895346798003e-05
5,base,"[-1, 1]",1.0,240,2,np_fan_in,Fan-in NP,0.1,0.28153783082962036,0.01904738835170671,0.005630843807011843,2.0319437680882402e-05
5,base,"[-1, 1]",1.0,240,2,np_fixed,Vanilla NP,0.3,0.21815788745880127,0.011851708336447093,0.0062126838602125645,2.16712687688414e-05
5,base,"[-1, 1]",1.0,240,2,wp,WP,0.225,0.07423820346593857,0.004779116104570372,0.048643410205841064,0.0001838392054196447
5,base,"[-1, 1]",1.0,240,3,np,IS-NP,0.15,0.6414546966552734,0.05740547943508621,0.00415809964761138,2.290220436407253e-05
5,base,"[-1, 1]",1.0,240,3,np_fan_in,Fan-in NP,0.1,0.5393303036689758,0.03344441912919744,0.00534531706944108,2.3433756723534316e-05
5,base,"[-1, 1]",1.0,240,3,np_fixed,Vanilla NP,0.3,0.515761137008667,0.034275153931230304,0.004867182113230228,2.3567688913317397e-05
5,base,"[-1, 1]",1.0,240,3,wp,WP,0.225,0.4077366888523102,0.035312247278974,0.04811965301632881,0.00026740485918708146
5,base,"[-1, 1]",1.0,240,4,np,IS-NP,0.15,0.7162694931030273,0.06286581334813188,0.004896146710962057,2.0027455320814624e-05
5,base,"[-1, 1]",1.0,240,4,np_fan_in,Fan-in NP,0.1,0.5606088042259216,0.04072791426588083,0.0057839564979076385,2.3544973373645917e-05
5,base,"[-1, 1]",1.0,240,4,np_fixed,Vanilla NP,0.3,0.5736208558082581,0.048214791105904924,0.006211732979863882,3.526941145537421e-05
5,base,"[-1, 1]",1.0,240,4,wp,WP,0.225,0.2624989151954651,0.016825515250335835,0.048289086669683456,0.00018639718473423272
5,base,"[-1, 1]",1.0,240,5,np,IS-NP,0.15,0.8818476796150208,0.09473015262880533,0.0040529160760343075,1.5415545931318775e-05
5,base,"[-1, 1]",1.0,240,5,np_fan_in,Fan-in NP,0.1,0.6378900408744812,0.05078038487311763,0.0047404570505023,2.6043486286653206e-05
5,base,"[-1, 1]",1.0,240,5,np_fixed,Vanilla NP,0.3,0.6702698469161987,0.04827929880751374,0.004847758449614048,2.465985744493082e-05
5,base,"[-1, 1]",1.0,240,5,wp,WP,0.225,0.0512055940926075,0.0035328581882064706,0.04597369581460953,0.00023321164189837873
5,base,"[-1, 1]",1.0,240,6,np,IS-NP,0.15,0.7717705368995667,0.06008309000171721,0.00458516227081418,1.6282197975669987e-05
5,base,"[-1, 1]",1.0,240,6,np_fan_in,Fan-in NP,0.1,0.7666736841201782,0.08072873000764957,0.005743355955928564,4.061471554450691e-05
5,base,"[-1, 1]",1.0,240,6,np_fixed,Vanilla NP,0.3,0.790128767490387,0.055031423024289934,0.0055916025303304195,1.815390533010941e-05
5,base,"[-1, 1]",1.0,240,6,wp,WP,0.225,0.5228545665740967,0.03774104396785939,0.04979974031448364,0.0002625365159474313
5,base,"[-1, 1]",1.0,240,7,np,IS-NP,0.15,0.6837337613105774,0.06656899207130967,0.004739522468298674,3.159349944326095e-05
5,base,"[-1, 1]",1.0,240,7,np_fan_in,Fan-in NP,0.1,0.19289085268974304,0.011098582854659374,0.005451576318591833,2.9817625545547344e-05
5,base,"[-1, 1]",1.0,240,7,np_fixed,Vanilla NP,0.3,0.6274901628494263,0.0484526417680172,0.0056470041163265705,2.3344879082287662e-05
5,base,"[-1, 1]",1.0,240,7,wp,WP,0.225,0.15621550381183624,0.010317376779615492,0.05247677490115166,0.0002829663280863315
5,scaled,"[-5, 5]",5.0,1,0,np,IS-NP,0.15,0.49928203225135803,0.035468136307948345,0.01434527151286602,7.705996540607885e-05
5,scaled,"[-5, 5]",5.0,1,0,np_fan_in,Fan-in NP,0.1,0.31423765420913696,0.023113579146229312,0.15234991908073425,0.0008782027871347964
5,scaled,"[-5, 5]",5.0,1,0,np_fixed,Vanilla NP,0.3,0.1600399762392044,0.008459250971827714,0.15387386083602905,0.0006605818052776158
5,scaled,"[-5, 5]",5.0,1,0,wp,WP,0.225,0.10701827704906464,0.0067866203644750085,0.09865231066942215,0.00045072496868669987
5,scaled,"[-5, 5]",5.0,1,1,np,IS-NP,0.15,0.9725859761238098,0.23257845585467293,0.014890679158270359,5.511048948392272e-05
5,scaled,"[-5, 5]",5.0,1,1,np_fan_in,Fan-in NP,0.1,0.7978786826133728,0.08679305662129384,0.15077297389507294,0.0006628084229305387
5,scaled,"[-5, 5]",5.0,1,1,np_fixed,Vanilla NP,0.3,0.731154203414917,0.08722973802456788,0.15880130231380463,0.0010809680679813027
5,scaled,"[-5, 5]",5.0,1,1,wp,WP,0.225,0.7910810112953186,0.08250054513858535,0.0995006188750267,0.0004378924786578864
5,scaled,"[-5, 5]",5.0,1,2,np,IS-NP,0.15,0.834409236907959,0.09952426758827641,0.012929785065352917,7.542686216766015e-05
5,scaled,"[-5, 5]",5.0,1,2,np_fan_in,Fan-in NP,0.1,0.415800541639328,0.0358956467119242,0.10635063052177429,0.0005729503463953733
5,scaled,"[-5, 5]",5.0,1,2,np_fixed,Vanilla NP,0.3,0.6423529982566833,0.05578651944591305,0.09968497604131699,0.000444646313553676
5,scaled,"[-5, 5]",5.0,1,2,wp,WP,0.225,0.5257818698883057,0.03946972864638383,0.0857991874217987,0.0003935291606467217
5,scaled,"[-5, 5]",5.0,1,3,np,IS-NP,0.15,0.3459567129611969,0.028676318138362453,0.007875478826463223,3.388373806956224e-05
5,scaled,"[-5, 5]",5.0,1,3,np_fan_in,Fan-in NP,0.1,0.039101168513298035,0.005086628785162853,0.08345736563205719,0.00032884866232052445
5,scaled,"[-5, 5]",5.0,1,3,np_fixed,Vanilla NP,0.3,0.21962974965572357,0.01560325472637487,0.08224806934595108,0.00034254122874699533
5,scaled,"[-5, 5]",5.0,1,3,wp,WP,0.225,0.09949655830860138,0.0038981279203047356,0.0561952069401741,0.00022365705808624625
5,scaled,"[-5, 5]",5.0,1,4,np,IS-NP,0.15,0.6595750451087952,0.0524438744711612,0.009307284839451313,3.045787707378622e-05
5,scaled,"[-5, 5]",5.0,1,4,np_fan_in,Fan-in NP,0.1,0.39765581488609314,0.028915933061944087,0.08530743420124054,0.0003337371745146811
5,scaled,"[-5, 5]",5.0,1,4,np_fixed,Vanilla NP,0.3,0.3581807315349579,0.02941103248449508,0.08965500444173813,0.00035992934135720134
5,scaled,"[-5, 5]",5.0,1,4,wp,WP,0.225,0.34001752734184265,0.025005671485026446,0.06866757571697235,0.0002661497564986348
5,scaled,"[-5, 5]",5.0,1,5,np,IS-NP,0.15,0.9514831304550171,0.17653359089163131,0.009866662323474884,4.162797995377332e-05
5,scaled,"[-5, 5]",5.0,1,5,np_fan_in,Fan-in NP,0.1,0.746877908706665,0.06094512601897198,0.0888134017586708,0.00032304806518368423
5,scaled,"[-5, 5]",5.0,1,5,np_fixed,Vanilla NP,0.3,0.6631397008895874,0.0483384962861237,0.09013457596302032,0.0003364413569215685
5,scaled,"[-5, 5]",5.0,1,5,wp,WP,0.225,0.7228631377220154,0.06303064314344435,0.06711224466562271,0.0002797821653075516
5,scaled,"[-5, 5]",5.0,1,6,np,IS-NP,0.15,0.8804880976676941,0.10473483928847903,0.007139574736356735,3.268104774178937e-05
5,scaled,"[-5, 5]",5.0,1,6,np_fan_in,Fan-in NP,0.1,0.4570893347263336,0.03207998292382399,0.06702455878257751,0.0002699213509913534
5,scaled,"[-5, 5]",5.0,1,6,np_fixed,Vanilla NP,0.3,0.3519738018512726,0.02347827081248397,0.061599068343639374,0.00021469296189025044
5,scaled,"[-5, 5]",5.0,1,6,wp,WP,0.225,0.3050895035266876,0.019774450516949097,0.053344618529081345,0.0002596250269562006
5,scaled,"[-5, 5]",5.0,1,7,np,IS-NP,0.15,0.848321795463562,0.0947372456168523,0.01146534364670515,8.129182242555544e-05
5,scaled,"[-5, 5]",5.0,1,7,np_fan_in,Fan-in NP,0.1,0.39010441303253174,0.020764542328349005,0.10012339800596237,0.0003610500425565988
5,scaled,"[-5, 5]",5.0,1,7,np_fixed,Vanilla NP,0.3,0.250247985124588,0.014564048080076948,0.10061020404100418,0.00036036784877069294
5,scaled,"[-5, 5]",5.0,1,7,wp,WP,0.225,0.3281075656414032,0.019445546794183127,0.07802651822566986,0.00031154477619566023
5,scaled,"[-5, 5]",5.0,120,0,np,IS-NP,0.15,0.8267605304718018,0.10204939144799331,0.005750301294028759,3.405356255825609e-05
5,scaled,"[-5, 5]",5.0,120,0,np_fan_in,Fan-in NP,0.1,0.5165899991989136,0.03193828062042788,0.055312540382146835,0.00018013911903835833
5,scaled,"[-5, 5]",5.0,120,0,np_fixed,Vanilla NP,0.3,0.22864392399787903,0.014146686319145374,0.05872241035103798,0.0002951725327875465
5,scaled,"[-5, 5]",5.0,120,0,wp,WP,0.225,0.3216089606285095,0.02275735588112487,0.059651345014572144,0.0002813623286783695
5,scaled,"[-5, 5]",5.0,120,1,np,IS-NP,0.15,0.6004812121391296,0.06697995339151627,0.005653162021189928,4.061232539243065e-05
5,scaled,"[-5, 5]",5.0,120,1,np_fan_in,Fan-in NP,0.1,0.30910158157348633,0.022523393974794696,0.04839232936501503,0.00018443239969201386
5,scaled,"[-5, 5]",5.0,120,1,np_fixed,Vanilla NP,0.3,0.23215827345848083,0.02209492989932187,0.052435871213674545,0.000293643563054502
5,scaled,"[-5, 5]",5.0,120,1,wp,WP,0.225,0.14665217697620392,0.011069433678312635,0.05246466025710106,0.00028095374000258744
5,scaled,"[-5, 5]",5.0,120,2,np,IS-NP,0.15,0.6908288598060608,0.07146690151130315,0.004725611303001642,2.6217241611448117e-05
5,scaled,"[-5, 5]",5.0,120,2,np_fan_in,Fan-in NP,0.1,0.28915902972221375,0.021665876894833975,0.03689974173903465,0.0001514715258963406
5,scaled,"[-5, 5]",5.0,120,2,np_fixed,Vanilla NP,0.3,0.2903408706188202,0.018973716712207534,0.03991415724158287,0.00012895445979665965
5,scaled,"[-5, 5]",5.0,120,2,wp,WP,0.225,0.30844828486442566,0.026982984379477177,0.053294837474823,0.00028040536562912166
5,scaled,"[-5, 5]",5.0,120,3,np,IS-NP,0.15,0.2964909076690674,0.037407636767602524,0.003893929533660412,4.488285048864782e-05
5,scaled,"[-5, 5]",5.0,120,3,np_fan_in,Fan-in NP,0.1,0.11517259478569031,0.00781616886536843,0.033701080828905106,0.0001461832143831998
5,scaled,"[-5, 5]",5.0,120,3,np_fixed,Vanilla NP,0.3,0.5236833691596985,0.0376345791281589,0.03545249253511429,0.0001184346983791329
5,scaled,"[-5, 5]",5.0,120,3,wp,WP,0.225,0.25425606966018677,0.01986789464205382,0.045641813427209854,0.00024092959938570857
5,scaled,"[-5, 5]",5.0,120,4,np,IS-NP,0.15,0.7270126938819885,0.07724493726176054,0.00510253943502903,2.84924990410218e-05
5,scaled,"[-5, 5]",5.0,120,4,np_fan_in,Fan-in NP,0.1,0.49945342540740967,0.032584070988256525,0.043353013694286346,0.00014189598732627928
5,scaled,"[-5, 5]",5.0,120,4,np_fixed,Vanilla NP,0.3,0.20836371183395386,0.014530895719265876,0.04177958145737648,0.00018386816373094916
5,scaled,"[-5, 5]",5.0,120,4,wp,WP,0.225,0.28728505969047546,0.01660508088231533,0.05231907591223717,0.00021084339823573828
5,scaled,"[-5, 5]",5.0,120,5,np,IS-NP,0.15,0.8405438661575317,0.10032848055222227,0.004455410875380039,5.2935552957933396e-05
5,scaled,"[-5, 5]",5.0,120,5,np_fan_in,Fan-in NP,0.1,0.6347217559814453,0.048954952035501265,0.039800647646188736,0.0001684471353655681
5,scaled,"[-5, 5]",5.0,120,5,np_fixed,Vanilla NP,0.3,0.6114708185195923,0.050217655773546234,0.03853074833750725,0.0001586373255122453
5,scaled,"[-5, 5]",5.0,120,5,wp,WP,0.225,0.5438930988311768,0.041832742024659336,0.04655290022492409,0.00024110965023282915
5,scaled,"[-5, 5]",5.0,120,6,np,IS-NP,0.15,0.6429464221000671,0.07879961846586715,0.004266516305506229,3.713869591592811e-05
5,scaled,"[-5, 5]",5.0,120,6,np_fan_in,Fan-in NP,0.1,0.4377690553665161,0.03436184420485612,0.03922232240438461,0.0001865985250333324
5,scaled,"[-5, 5]",5.0,120,6,np_fixed,Vanilla NP,0.3,0.2908948063850403,0.022237501421477644,0.03847039118409157,0.00018562827608548105
5,scaled,"[-5, 5]",5.0,120,6,wp,WP,0.225,0.2886457145214081,0.02120267110227966,0.04343325272202492,0.00022091476421337575
5,scaled,"[-5, 5]",5.0,120,7,np,IS-NP,0.15,0.8982367515563965,0.11290559295363588,0.004819530062377453,1.9418814190430567e-05
5,scaled,"[-5, 5]",5.0,120,7,np_fan_in,Fan-in NP,0.1,0.5479222536087036,0.0411844022613271,0.03733076527714729,0.00013700571435038
5,scaled,"[-5, 5]",5.0,120,7,np_fixed,Vanilla NP,0.3,0.591431736946106,0.04746853169463065,0.03947928920388222,0.00018041585281025618
5,scaled,"[-5, 5]",5.0,120,7,wp,WP,0.225,0.5632540583610535,0.049684355339256095,0.04784895107150078,0.00027771631721407175
5,scaled,"[-5, 5]",5.0,240,0,np,IS-NP,0.15,0.7684797048568726,0.09114806051851095,0.005976008716970682,4.923797678202391e-05
5,scaled,"[-5, 5]",5.0,240,0,np_fan_in,Fan-in NP,0.1,0.49528273940086365,0.037183680510922086,0.04875566437840462,0.00023779297771397978
5,scaled,"[-5, 5]",5.0,240,0,np_fixed,Vanilla NP,0.3,0.4303991198539734,0.03168907060147224,0.049247968941926956,0.000280891137663275
5,scaled,"[-5, 5]",5.0,240,0,wp,WP,0.225,0.29793214797973633,0.02056406896711754,0.06877055764198303,0.00035180783015675843
5,scaled,"[-5, 5]",5.0,240,1,np,IS-NP,0.15,0.7643279433250427,0.09614025182575764,0.005617824383080006,4.357811121735722e-05
5,scaled,"[-5, 5]",5.0,240,1,np_fan_in,Fan-in NP,0.1,0.6042582392692566,0.03857597521831243,0.046624600887298584,0.00015367206651717424
5,scaled,"[-5, 5]",5.0,240,1,np_fixed,Vanilla NP,0.3,0.4446752071380615,0.03133382731405921,0.04603685811161995,0.00021194822329562157
5,scaled,"[-5, 5]",5.0,240,1,wp,WP,0.225,0.10683171451091766,0.008909637220979979,0.06162445992231369,0.00040233967592939734
5,scaled,"[-5, 5]",5.0,240,2,np,IS-NP,0.15,0.5110140442848206,0.040726265151655144,0.005052532069385052,2.8474372811615467e-05
5,scaled,"[-5, 5]",5.0,240,2,np_fan_in,Fan-in NP,0.1,0.2578803300857544,0.023079947060371826,0.03517666831612587,0.00018801380065269768
5,scaled,"[-5, 5]",5.0,240,2,np_fixed,Vanilla NP,0.3,0.4357602596282959,0.026273113338417413,0.037995677441358566,0.0001595564972376451
5,scaled,"[-5, 5]",5.0,240,2,wp,WP,0.225,0.0730489119887352,0.004072231803062701,0.055370230227708817,0.00027851868071593344
5,scaled,"[-5, 5]",5.0,240,3,np,IS-NP,0.15,0.531455397605896,0.05599319004353068,0.004224738106131554,3.944039053749293e-05
5,scaled,"[-5, 5]",5.0,240,3,np_fan_in,Fan-in NP,0.1,0.3429194986820221,0.0203263358861174,0.03307124227285385,0.0001274103851756081
5,scaled,"[-5, 5]",5.0,240,3,np_fixed,Vanilla NP,0.3,0.23403045535087585,0.015103673598393168,0.03153734654188156,0.00013484814553521574
5,scaled,"[-5, 5]",5.0,240,3,wp,WP,0.225,0.11890096217393875,0.012297040003856334,0.05470622330904007,0.0003359582624398172
5,scaled,"[-5, 5]",5.0,240,4,np,IS-NP,0.15,0.7380170822143555,0.07952892370061211,0.0049833389930427074,2.840757224475965e-05
5,scaled,"[-5, 5]",5.0,240,4,np_fan_in,Fan-in NP,0.1,0.3774721026420593,0.020330185034739164,0.036410827189683914,0.00013567027053795755
5,scaled,"[-5, 5]",5.0,240,4,np_fixed,Vanilla NP,0.3,0.4487532079219818,0.030905407647878747,0.03957955539226532,0.00013248839240986854
5,scaled,"[-5, 5]",5.0,240,4,wp,WP,0.225,0.24192684888839722,0.01704677444031404,0.05613713338971138,0.0003015696711372584
5,scaled,"[-5, 5]",5.0,240,5,np,IS-NP,0.15,0.8228626251220703,0.112205380404824,0.004432771820574999,3.2124778954312205e-05
5,scaled,"[-5, 5]",5.0,240,5,np_fan_in,Fan-in NP,0.1,0.415495365858078,0.031086501128447706,0.033950164914131165,0.00015880484716035426
5,scaled,"[-5, 5]",5.0,240,5,np_fixed,Vanilla NP,0.3,0.47603902220726013,0.03372367800751211,0.035544317215681076,0.00014090744662098587
5,scaled,"[-5, 5]",5.0,240,5,wp,WP,0.225,0.15026260912418365,0.010870455687836511,0.054047562181949615,0.00032584782456979156
5,scaled,"[-5, 5]",5.0,240,6,np,IS-NP,0.15,0.5703939199447632,0.05584587385625734,0.004653177689760923,3.772284253500402e-05
5,scaled,"[-5, 5]",5.0,240,6,np_fan_in,Fan-in NP,0.1,0.4751070737838745,0.03416441214394581,0.03884120285511017,0.00018975728016812354
5,scaled,"[-5, 5]",5.0,240,6,np_fixed,Vanilla NP,0.3,0.44956594705581665,0.02661937223995968,0.03807288780808449,0.00015491631347686052
5,scaled,"[-5, 5]",5.0,240,6,wp,WP,0.225,0.2714819312095642,0.017882759538770186,0.05624673515558243,0.00033080755383707583
5,scaled,"[-5, 5]",5.0,240,7,np,IS-NP,0.15,0.5624384880065918,0.0724142977209946,0.004834302701056004,5.136866093380377e-05
5,scaled,"[-5, 5]",5.0,240,7,np_fan_in,Fan-in NP,0.1,0.32711029052734375,0.022249618410387483,0.03576204925775528,0.00016874402354005724
5,scaled,"[-5, 5]",5.0,240,7,np_fixed,Vanilla NP,0.3,0.4592811167240143,0.03284063406511753,0.037338025867938995,0.0001489915157435462
5,scaled,"[-5, 5]",5.0,240,7,wp,WP,0.225,0.201267808675766,0.014463015133636266,0.059939123690128326,0.0004323647590354085
6,base,"[-1, 1]",1.0,1,0,np,IS-NP,0.15,0.6589274406433105,0.05619967675399191,0.012459932826459408,9.741847316036001e-05
6,base,"[-1, 1]",1.0,1,0,np_fan_in,Fan-in NP,0.1,0.7269611954689026,0.05420717981717379,0.011433838866651058,7.195475336629897e-05
6,base,"[-1, 1]",1.0,1,0,np_fixed,Vanilla NP,0.3,0.9212779998779297,0.08757517693641906,0.011438209563493729,2.384616163908504e-05
6,base,"[-1, 1]",1.0,1,0,wp,WP,0.225,0.41593506932258606,0.027199637929637296,0.09104905277490616,0.00042262658826075494
6,base,"[-1, 1]",1.0,1,1,np,IS-NP,0.15,0.9418747425079346,0.13634336999384686,0.02013012208044529,9.663745731813833e-05
